2024-04-11 15:03:40,594 INFO    StreamThr :152282 [internal.py:wandb_internal():86] W&B internal server running at pid: 152282, started at: 2024-04-11 15:03:40.594465
2024-04-11 15:03:40,598 DEBUG   HandlerThread:152282 [handler.py:handle_request():146] handle_request: status
2024-04-11 15:03:40,599 INFO    WriterThread:152282 [datastore.py:open_for_write():85] open: /home/chenlequn/GitHub/MultiSensor-Monitoring-LW-DED/Code/wandb/run-20240411_150339-1tecc4iq/run-1tecc4iq.wandb
2024-04-11 15:03:40,599 DEBUG   SenderThread:152282 [sender.py:send():380] send: header
2024-04-11 15:03:40,599 DEBUG   SenderThread:152282 [sender.py:send():380] send: run
2024-04-11 15:03:41,134 INFO    SenderThread:152282 [dir_watcher.py:__init__():211] watching files in: /home/chenlequn/GitHub/MultiSensor-Monitoring-LW-DED/Code/wandb/run-20240411_150339-1tecc4iq/files
2024-04-11 15:03:41,134 INFO    SenderThread:152282 [sender.py:_start_run_threads():1122] run started: 1tecc4iq with start time 1712819019.713142
2024-04-11 15:03:41,151 DEBUG   HandlerThread:152282 [handler.py:handle_request():146] handle_request: check_version
2024-04-11 15:03:41,151 DEBUG   SenderThread:152282 [sender.py:send_request():407] send_request: check_version
2024-04-11 15:03:41,202 DEBUG   HandlerThread:152282 [handler.py:handle_request():146] handle_request: run_start
2024-04-11 15:03:41,228 ERROR   HandlerThread:152282 [gpu.py:is_available():381] Error initializing NVML: RM has detected an NVML/RM version mismatch.
2024-04-11 15:03:41,228 DEBUG   HandlerThread:152282 [system_info.py:__init__():32] System info init
2024-04-11 15:03:41,228 DEBUG   HandlerThread:152282 [system_info.py:__init__():47] System info init done
2024-04-11 15:03:41,228 INFO    HandlerThread:152282 [system_monitor.py:start():194] Starting system monitor
2024-04-11 15:03:41,228 INFO    SystemMonitor:152282 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-11 15:03:41,228 INFO    SystemMonitor:152282 [interfaces.py:start():190] Started cpu monitoring
2024-04-11 15:03:41,229 INFO    HandlerThread:152282 [system_monitor.py:probe():214] Collecting system info
2024-04-11 15:03:41,229 INFO    SystemMonitor:152282 [interfaces.py:start():190] Started disk monitoring
2024-04-11 15:03:41,229 INFO    SystemMonitor:152282 [interfaces.py:start():190] Started memory monitoring
2024-04-11 15:03:41,229 INFO    SystemMonitor:152282 [interfaces.py:start():190] Started network monitoring
2024-04-11 15:03:41,233 DEBUG   HandlerThread:152282 [system_info.py:probe():196] Probing system
2024-04-11 15:03:41,233 DEBUG   HandlerThread:152282 [system_info.py:_probe_git():181] Probing git
2024-04-11 15:03:41,242 DEBUG   HandlerThread:152282 [system_info.py:_probe_git():189] Probing git done
2024-04-11 15:03:41,242 DEBUG   HandlerThread:152282 [system_info.py:probe():244] Probing system done
