2024-04-11 15:00:58,048 INFO    StreamThr :152282 [internal.py:wandb_internal():86] W&B internal server running at pid: 152282, started at: 2024-04-11 15:00:58.047287
2024-04-11 15:00:58,050 DEBUG   HandlerThread:152282 [handler.py:handle_request():146] handle_request: status
2024-04-11 15:00:58,052 INFO    WriterThread:152282 [datastore.py:open_for_write():85] open: /home/chenlequn/GitHub/MultiSensor-Monitoring-LW-DED/Code/wandb/run-20240411_150057-20eex6iy/run-20eex6iy.wandb
2024-04-11 15:00:58,054 DEBUG   SenderThread:152282 [sender.py:send():380] send: header
2024-04-11 15:00:58,054 DEBUG   SenderThread:152282 [sender.py:send():380] send: run
2024-04-11 15:00:58,661 INFO    SenderThread:152282 [dir_watcher.py:__init__():211] watching files in: /home/chenlequn/GitHub/MultiSensor-Monitoring-LW-DED/Code/wandb/run-20240411_150057-20eex6iy/files
2024-04-11 15:00:58,661 INFO    SenderThread:152282 [sender.py:_start_run_threads():1122] run started: 20eex6iy with start time 1712818857.16714
2024-04-11 15:00:58,676 DEBUG   HandlerThread:152282 [handler.py:handle_request():146] handle_request: check_version
2024-04-11 15:00:58,676 DEBUG   SenderThread:152282 [sender.py:send_request():407] send_request: check_version
2024-04-11 15:00:58,769 DEBUG   HandlerThread:152282 [handler.py:handle_request():146] handle_request: run_start
2024-04-11 15:00:58,796 ERROR   HandlerThread:152282 [gpu.py:is_available():381] Error initializing NVML: RM has detected an NVML/RM version mismatch.
2024-04-11 15:00:58,797 DEBUG   HandlerThread:152282 [system_info.py:__init__():32] System info init
2024-04-11 15:00:58,797 DEBUG   HandlerThread:152282 [system_info.py:__init__():47] System info init done
2024-04-11 15:00:58,797 INFO    HandlerThread:152282 [system_monitor.py:start():194] Starting system monitor
2024-04-11 15:00:58,797 INFO    SystemMonitor:152282 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-11 15:00:58,798 INFO    HandlerThread:152282 [system_monitor.py:probe():214] Collecting system info
2024-04-11 15:00:58,798 INFO    SystemMonitor:152282 [interfaces.py:start():190] Started cpu monitoring
2024-04-11 15:00:58,800 INFO    SystemMonitor:152282 [interfaces.py:start():190] Started disk monitoring
2024-04-11 15:00:58,800 INFO    SystemMonitor:152282 [interfaces.py:start():190] Started memory monitoring
2024-04-11 15:00:58,801 INFO    SystemMonitor:152282 [interfaces.py:start():190] Started network monitoring
2024-04-11 15:00:58,872 DEBUG   HandlerThread:152282 [system_info.py:probe():196] Probing system
2024-04-11 15:00:58,874 DEBUG   HandlerThread:152282 [system_info.py:_probe_git():181] Probing git
2024-04-11 15:00:58,900 DEBUG   HandlerThread:152282 [system_info.py:_probe_git():189] Probing git done
2024-04-11 15:00:58,900 DEBUG   HandlerThread:152282 [system_info.py:probe():244] Probing system done
